"","date","x","y","mean","min","max","unidad","nombre_var"
"1","2016-07-02",-68.9316938235294,-33.0589492045455,88462.4290006401,88271.8441339709,88639.0011750303,"Pa","sp"
"2","2016-07-02",-68.9279414705882,-33.0589492045455,88535.6426865056,88344.7823183986,88712.3028588301,"Pa","sp"
"3","2016-07-02",-68.9241891176471,-33.0589492045455,88608.8563723711,88417.7205028263,88785.60454263,"Pa","sp"
"4","2016-07-02",-68.9204367647059,-33.0589492045455,88682.0700582366,88490.6586872541,88858.9062264298,"Pa","sp"
"5","2016-07-02",-68.9166844117647,-33.0589492045455,88755.2837441021,88563.5968716818,88932.2079102297,"Pa","sp"
"6","2016-07-02",-68.9129320588235,-33.0589492045455,88828.4974299676,88636.5350561095,89005.5095940295,"Pa","sp"
"7","2016-07-02",-68.9091797058824,-33.0589492045455,88901.7111158331,88709.4732405373,89078.8112778293,"Pa","sp"
"8","2016-07-02",-68.9054273529412,-33.0589492045455,88974.9248016986,88782.411424965,89152.1129616292,"Pa","sp"
"9","2016-07-02",-68.901675,-33.0589492045455,89048.138487564,88855.3496093928,89225.414645429,"Pa","sp"
"10","2016-07-02",-68.8979226470588,-33.0589492045455,89121.3521734295,88928.2877938205,89298.7163292289,"Pa","sp"
"11","2016-07-02",-68.8941702941176,-33.0589492045455,89194.565859295,89001.2259782482,89372.0180130287,"Pa","sp"
"12","2016-07-02",-68.8904179411765,-33.0589492045455,89267.7795451602,89074.1641626757,89445.3196968283,"Pa","sp"
"13","2016-07-02",-68.8866655882353,-33.0589492045455,89340.9932310257,89147.1023471034,89518.6213806281,"Pa","sp"
"14","2016-07-02",-68.8829132352941,-33.0589492045455,89414.2069168912,89220.0405315312,89591.923064428,"Pa","sp"
"15","2016-07-02",-68.8791608823529,-33.0589492045455,89487.4206027567,89292.9787159589,89665.2247482278,"Pa","sp"
"16","2016-07-02",-68.8754085294118,-33.0589492045455,89560.6342886222,89365.9169003867,89738.5264320276,"Pa","sp"
"17","2016-07-02",-68.8716561764706,-33.0589492045455,89633.8479744877,89438.8550848144,89811.8281158275,"Pa","sp"
"18","2016-07-02",-68.8679038235294,-33.0589492045455,89707.0616603532,89511.7932692421,89885.1297996273,"Pa","sp"
"19","2016-07-02",-68.8641514705882,-33.0589492045455,89780.2753462187,89584.7314536699,89958.4314834272,"Pa","sp"
"20","2016-07-02",-68.8603991176471,-33.0589492045455,89853.4890320842,89657.6696380976,90031.733167227,"Pa","sp"
"21","2016-07-02",-68.8566467647059,-33.0589492045455,89926.7027179497,89730.6078225253,90105.0348510268,"Pa","sp"
"22","2016-07-02",-68.8528944117647,-33.0589492045455,89999.9164038152,89803.5460069531,90178.3365348267,"Pa","sp"
"23","2016-07-02",-68.8491420588235,-33.0589492045455,90073.1300896807,89876.4841913808,90251.6382186265,"Pa","sp"
"24","2016-07-02",-68.8453897058824,-33.0589492045455,90146.3437755462,89949.4223758086,90324.9399024264,"Pa","sp"
"25","2016-07-02",-68.8416373529412,-33.0589492045455,90219.5574614117,90022.3605602363,90398.2415862262,"Pa","sp"
"26","2016-07-02",-68.837885,-33.0589492045455,90292.7711472772,90095.298744664,90471.543270026,"Pa","sp"
"27","2016-07-02",-68.8341326470588,-33.0589492045455,90365.9848331427,90168.2369290918,90544.8449538259,"Pa","sp"
"28","2016-07-02",-68.8303802941176,-33.0589492045455,90439.1985190082,90241.1751135195,90618.1466376257,"Pa","sp"
"29","2016-07-02",-68.8266279411765,-33.0589492045455,90512.4122048737,90314.1132979473,90691.4483214256,"Pa","sp"
"30","2016-07-02",-68.8228755882353,-33.0589492045455,90585.6258907392,90387.051482375,90764.7500052254,"Pa","sp"
"31","2016-07-02",-68.8191232352941,-33.0589492045455,90658.8395766047,90459.9896668028,90838.0516890253,"Pa","sp"
"32","2016-07-02",-68.8153708823529,-33.0589492045455,90732.0532624702,90532.9278512305,90911.3533728251,"Pa","sp"
"33","2016-07-02",-68.8116185294118,-33.0589492045455,90805.2669483357,90605.8660356582,90984.6550566249,"Pa","sp"
"34","2016-07-02",-68.8078661764706,-33.0589492045455,90878.4806342012,90678.8042200859,91057.9567404248,"Pa","sp"
"35","2016-07-02",-68.8041138235294,-33.0589492045455,90951.6943200664,90751.7424045134,91131.2584242243,"Pa","sp"
"36","2016-07-02",-68.8003614705882,-33.0589492045455,91024.9080059319,90824.6805889411,91204.5601080242,"Pa","sp"
"37","2016-07-02",-68.7966091176471,-33.0589492045455,91098.1216917974,90897.6187733689,91277.861791824,"Pa","sp"
"38","2016-07-02",-68.7928567647059,-33.0589492045455,91171.3353776629,90970.5569577966,91351.1634756239,"Pa","sp"
"39","2016-07-02",-68.7891044117647,-33.0589492045455,91244.5490635284,91043.4951422244,91424.4651594237,"Pa","sp"
"40","2016-07-02",-68.7853520588235,-33.0589492045455,91317.7627493939,91116.4333266521,91497.7668432236,"Pa","sp"
"41","2016-07-02",-68.7815997058824,-33.0589492045455,91390.9764352594,91189.3715110799,91571.0685270234,"Pa","sp"
"42","2016-07-02",-68.7778473529412,-33.0589492045455,91464.1901211248,91262.3096955076,91644.3702108232,"Pa","sp"
"43","2016-07-02",-68.774095,-33.0589492045455,91537.4038069903,91335.2478799353,91717.6718946231,"Pa","sp"
"44","2016-07-02",-68.7703426470588,-33.0589492045455,91610.6174928558,91408.1860643631,91790.9735784229,"Pa","sp"
"45","2016-07-02",-68.7665902941176,-33.0589492045455,91683.8311787213,91481.1242487908,91864.2752622228,"Pa","sp"
"46","2016-07-02",-68.7628379411765,-33.0589492045455,91757.0448645868,91554.0624332185,91937.5769460226,"Pa","sp"
"47","2016-07-02",-68.7590855882353,-33.0589492045455,91830.2585504523,91627.0006176463,92010.8786298224,"Pa","sp"
"48","2016-07-02",-68.7553332352941,-33.0589492045455,91903.4722363178,91699.938802074,92084.1803136223,"Pa","sp"
"49","2016-07-02",-68.7515808823529,-33.0589492045455,91976.6859221833,91772.8769865018,92157.4819974221,"Pa","sp"
"50","2016-07-02",-68.7478285294118,-33.0589492045455,92049.8996080488,91845.8151709295,92230.783681222,"Pa","sp"
"51","2016-07-02",-68.7440761764706,-33.0589492045455,92123.1132939143,91918.7533553572,92304.0853650218,"Pa","sp"
"52","2016-07-02",-68.7403238235294,-33.0589492045455,92196.3269797798,91991.691539785,92377.3870488217,"Pa","sp"
"53","2016-07-02",-68.7365714705882,-33.0589492045455,92269.5406656453,92064.6297242127,92450.6887326215,"Pa","sp"
"54","2016-07-02",-68.7328191176471,-33.0589492045455,92342.7543515108,92137.5679086405,92523.9904164213,"Pa","sp"
"55","2016-07-02",-68.7290667647059,-33.0589492045455,92415.9680373763,92210.5060930682,92597.2921002212,"Pa","sp"
"56","2016-07-02",-68.7253144117647,-33.0589492045455,92489.1817232418,92283.4442774959,92670.593784021,"Pa","sp"
"57","2016-07-02",-68.7215620588235,-33.0589492045455,92562.3954091073,92356.3824619237,92743.8954678209,"Pa","sp"
"58","2016-07-02",-68.7178097058824,-33.0589492045455,92635.6090949725,92429.3206463511,92817.1971516204,"Pa","sp"
"59","2016-07-02",-68.7140573529412,-33.0589492045455,92708.822780838,92502.2588307789,92890.4988354203,"Pa","sp"
"60","2016-07-02",-68.710305,-33.0589492045455,92782.0364667035,92575.1970152066,92963.8005192201,"Pa","sp"
"61","2016-07-02",-68.7065526470588,-33.0589492045455,92855.250152569,92648.1351996343,93037.10220302,"Pa","sp"
"62","2016-07-02",-68.7028002941177,-33.0589492045455,92928.4638384345,92721.0733840621,93110.4038868198,"Pa","sp"
"63","2016-07-02",-68.6990479411765,-33.0589492045455,93001.6775243,92794.0115684898,93183.7055706196,"Pa","sp"
"64","2016-07-02",-68.6952955882353,-33.0589492045455,93074.8912101655,92866.9497529176,93257.0072544195,"Pa","sp"
"65","2016-07-02",-68.6915432352941,-33.0589492045455,93148.104896031,92939.8879373453,93330.3089382193,"Pa","sp"
"66","2016-07-02",-68.6877908823529,-33.0589492045455,93221.3185818965,93012.826121773,93403.6106220191,"Pa","sp"
"67","2016-07-02",-68.6840385294118,-33.0589492045455,93294.532267762,93085.7643062008,93476.912305819,"Pa","sp"
"68","2016-07-02",-68.6802861764706,-33.0589492045455,93367.7459536275,93158.7024906285,93550.2139896188,"Pa","sp"
"69","2016-07-02",-68.9316938235294,-33.0557876136364,88424.7843655737,88234.2615344687,88601.2591131309,"Pa","sp"
"70","2016-07-02",-68.9279414705882,-33.0557876136364,88498.5169802926,88307.7171198177,88675.0800974975,"Pa","sp"
"71","2016-07-02",-68.9241891176471,-33.0557876136364,88572.2495950116,88381.1727051667,88748.9010818642,"Pa","sp"
"72","2016-07-02",-68.9204367647059,-33.0557876136364,88645.9822097305,88454.6282905157,88822.7220662308,"Pa","sp"
"73","2016-07-02",-68.9166844117647,-33.0557876136364,88719.7148244495,88528.0838758647,88896.5430505974,"Pa","sp"
"74","2016-07-02",-68.9129320588235,-33.0557876136364,88793.4474391684,88601.5394612137,88970.364034964,"Pa","sp"
"75","2016-07-02",-68.9091797058824,-33.0557876136364,88867.1800538874,88674.9950465627,89044.1850193307,"Pa","sp"
"76","2016-07-02",-68.9054273529412,-33.0557876136364,88940.9126686063,88748.4506319117,89118.0060036973,"Pa","sp"
"77","2016-07-02",-68.901675,-33.0557876136364,89014.6452833252,88821.9062172607,89191.8269880639,"Pa","sp"
"78","2016-07-02",-68.8979226470588,-33.0557876136364,89088.3778980442,88895.3618026097,89265.6479724305,"Pa","sp"
"79","2016-07-02",-68.8941702941176,-33.0557876136364,89162.1105127631,88968.8173879587,89339.4689567971,"Pa","sp"
"80","2016-07-02",-68.8904179411765,-33.0557876136364,89235.8431274818,89042.2729733074,89413.2899411635,"Pa","sp"
"81","2016-07-02",-68.8866655882353,-33.0557876136364,89309.5757422007,89115.7285586564,89487.1109255301,"Pa","sp"
"82","2016-07-02",-68.8829132352941,-33.0557876136364,89383.3083569197,89189.1841440054,89560.9319098968,"Pa","sp"
"83","2016-07-02",-68.8791608823529,-33.0557876136364,89457.0409716386,89262.6397293544,89634.7528942634,"Pa","sp"
"84","2016-07-02",-68.8754085294118,-33.0557876136364,89530.7735863576,89336.0953147034,89708.57387863,"Pa","sp"
