"","date","x","y","mean","min","max","unidad","nombre_var"
"1","2016-07-03",-68.9316938235294,-33.0589492045455,274.707751941237,273.769276859867,275.522752593275,"K","d2m"
"2","2016-07-03",-68.9279414705882,-33.0589492045455,274.74589024935,273.811223685583,275.557213708131,"K","d2m"
"3","2016-07-03",-68.9241891176471,-33.0589492045455,274.784028557464,273.853170511298,275.591674822988,"K","d2m"
"4","2016-07-03",-68.9204367647059,-33.0589492045455,274.822166865578,273.895117337014,275.626135937844,"K","d2m"
"5","2016-07-03",-68.9166844117647,-33.0589492045455,274.860305173692,273.93706416273,275.6605970527,"K","d2m"
"6","2016-07-03",-68.9129320588235,-33.0589492045455,274.898443481805,273.979010988446,275.695058167557,"K","d2m"
"7","2016-07-03",-68.9091797058824,-33.0589492045455,274.936581789919,274.020957814162,275.729519282413,"K","d2m"
"8","2016-07-03",-68.9054273529412,-33.0589492045455,274.974720098033,274.062904639878,275.763980397269,"K","d2m"
"9","2016-07-03",-68.901675,-33.0589492045455,275.012858406146,274.104851465594,275.798441512125,"K","d2m"
"10","2016-07-03",-68.8979226470588,-33.0589492045455,275.05099671426,274.14679829131,275.832902626982,"K","d2m"
"11","2016-07-03",-68.8941702941176,-33.0589492045455,275.089135022374,274.188745117026,275.867363741838,"K","d2m"
"12","2016-07-03",-68.8904179411765,-33.0589492045455,275.127273330487,274.230691942742,275.901824856694,"K","d2m"
"13","2016-07-03",-68.8866655882353,-33.0589492045455,275.165411638601,274.272638768457,275.93628597155,"K","d2m"
"14","2016-07-03",-68.8829132352941,-33.0589492045455,275.203549946715,274.314585594173,275.970747086407,"K","d2m"
"15","2016-07-03",-68.8791608823529,-33.0589492045455,275.241688254828,274.356532419889,276.005208201263,"K","d2m"
"16","2016-07-03",-68.8754085294118,-33.0589492045455,275.279826562942,274.398479245605,276.039669316119,"K","d2m"
"17","2016-07-03",-68.8716561764706,-33.0589492045455,275.317964871056,274.440426071321,276.074130430976,"K","d2m"
"18","2016-07-03",-68.8679038235294,-33.0589492045455,275.35610317917,274.482372897037,276.108591545832,"K","d2m"
"19","2016-07-03",-68.8641514705882,-33.0589492045455,275.394241487283,274.524319722753,276.143052660688,"K","d2m"
"20","2016-07-03",-68.8603991176471,-33.0589492045455,275.432379795397,274.566266548469,276.177513775544,"K","d2m"
"21","2016-07-03",-68.8566467647059,-33.0589492045455,275.470518103511,274.608213374185,276.211974890401,"K","d2m"
"22","2016-07-03",-68.8528944117647,-33.0589492045455,275.508656411624,274.650160199901,276.246436005257,"K","d2m"
"23","2016-07-03",-68.8491420588235,-33.0589492045455,275.546794719738,274.692107025617,276.280897120113,"K","d2m"
"24","2016-07-03",-68.8453897058824,-33.0589492045455,275.584933027852,274.734053851333,276.315358234969,"K","d2m"
"25","2016-07-03",-68.8416373529412,-33.0589492045455,275.623071335965,274.776000677049,276.349819349826,"K","d2m"
"26","2016-07-03",-68.837885,-33.0589492045455,275.661209644079,274.817947502764,276.384280464682,"K","d2m"
"27","2016-07-03",-68.8341326470588,-33.0589492045455,275.699347952193,274.85989432848,276.418741579538,"K","d2m"
"28","2016-07-03",-68.8303802941176,-33.0589492045455,275.737486260307,274.901841154196,276.453202694395,"K","d2m"
"29","2016-07-03",-68.8266279411765,-33.0589492045455,275.77562456842,274.943787979912,276.487663809251,"K","d2m"
"30","2016-07-03",-68.8228755882353,-33.0589492045455,275.813762876534,274.985734805628,276.522124924107,"K","d2m"
"31","2016-07-03",-68.8191232352941,-33.0589492045455,275.851901184648,275.027681631344,276.556586038963,"K","d2m"
"32","2016-07-03",-68.8153708823529,-33.0589492045455,275.890039492761,275.06962845706,276.59104715382,"K","d2m"
"33","2016-07-03",-68.8116185294118,-33.0589492045455,275.928177800875,275.111575282776,276.625508268676,"K","d2m"
"34","2016-07-03",-68.8078661764706,-33.0589492045455,275.966316108989,275.153522108492,276.659969383532,"K","d2m"
"35","2016-07-03",-68.8041138235294,-33.0589492045455,276.004454417102,275.195468934208,276.694430498388,"K","d2m"
"36","2016-07-03",-68.8003614705882,-33.0589492045455,276.042592725216,275.237415759924,276.728891613245,"K","d2m"
"37","2016-07-03",-68.7966091176471,-33.0589492045455,276.08073103333,275.279362585639,276.763352728101,"K","d2m"
"38","2016-07-03",-68.7928567647059,-33.0589492045455,276.118869341443,275.321309411355,276.797813842957,"K","d2m"
"39","2016-07-03",-68.7891044117647,-33.0589492045455,276.157007649557,275.363256237071,276.832274957813,"K","d2m"
"40","2016-07-03",-68.7853520588235,-33.0589492045455,276.195145957671,275.404743446232,276.86673607267,"K","d2m"
"41","2016-07-03",-68.7815997058824,-33.0589492045455,276.233284265785,275.443866228287,276.901197187526,"K","d2m"
"42","2016-07-03",-68.7778473529412,-33.0589492045455,276.271422573898,275.482989010343,276.935658302382,"K","d2m"
"43","2016-07-03",-68.774095,-33.0589492045455,276.309560882012,275.522111792398,276.970119417239,"K","d2m"
"44","2016-07-03",-68.7703426470588,-33.0589492045455,276.347699190126,275.561234574453,277.004580532095,"K","d2m"
"45","2016-07-03",-68.7665902941176,-33.0589492045455,276.385837498239,275.600357356508,277.039041646951,"K","d2m"
"46","2016-07-03",-68.7628379411765,-33.0589492045455,276.423975806353,275.639480138563,277.073502761807,"K","d2m"
"47","2016-07-03",-68.7590855882353,-33.0589492045455,276.462114114467,275.678602920619,277.107963876664,"K","d2m"
"48","2016-07-03",-68.7553332352941,-33.0589492045455,276.500252422581,275.717725702674,277.14242499152,"K","d2m"
