"","date","x","y","mean","min","max","unidad","nombre_var"
"1","2016-07-01",-68.9316938235294,-33.0589492045455,276.473648450111,272.921414959617,280.123418872888,"K","t2m"
"2","2016-07-01",-68.9279414705882,-33.0589492045455,276.50434527377,272.9464930758,280.16225928404,"K","t2m"
"3","2016-07-01",-68.9241891176471,-33.0589492045455,276.535042097429,272.971571191982,280.201099695192,"K","t2m"
"4","2016-07-01",-68.9204367647059,-33.0589492045455,276.565738921088,272.996649308165,280.239940106344,"K","t2m"
"5","2016-07-01",-68.9166844117647,-33.0589492045455,276.596435744748,273.021727424347,280.278780517495,"K","t2m"
"6","2016-07-01",-68.9129320588235,-33.0589492045455,276.627132568407,273.04680554053,280.322922591657,"K","t2m"
"7","2016-07-01",-68.9091797058824,-33.0589492045455,276.657829392066,273.071883656713,280.367658857976,"K","t2m"
"8","2016-07-01",-68.9054273529412,-33.0589492045455,276.688526215726,273.096961772895,280.412395124296,"K","t2m"
"9","2016-07-01",-68.901675,-33.0589492045455,276.719223039385,273.122039889078,280.457131390615,"K","t2m"
"10","2016-07-01",-68.8979226470588,-33.0589492045455,276.749919863044,273.14711800526,280.501867656935,"K","t2m"
"11","2016-07-01",-68.8941702941176,-33.0589492045455,276.780616686703,273.172196121443,280.546603923254,"K","t2m"
"12","2016-07-01",-68.8904179411765,-33.0589492045455,276.811313510363,273.197274237626,280.591340189574,"K","t2m"
"13","2016-07-01",-68.8866655882353,-33.0589492045455,276.842010334022,273.222352353808,280.636076455893,"K","t2m"
"14","2016-07-01",-68.8829132352941,-33.0589492045455,276.872707157681,273.247430469991,280.680812722213,"K","t2m"
"15","2016-07-01",-68.8791608823529,-33.0589492045455,276.90340398134,273.272508586174,280.725548988532,"K","t2m"
"16","2016-07-01",-68.8754085294118,-33.0589492045455,276.934100805,273.297586702356,280.770285254852,"K","t2m"
"17","2016-07-01",-68.8716561764706,-33.0589492045455,276.964797628659,273.322664818539,280.815021521171,"K","t2m"
"18","2016-07-01",-68.8679038235294,-33.0589492045455,276.995494452318,273.347742934721,280.859757787491,"K","t2m"
"19","2016-07-01",-68.8641514705882,-33.0589492045455,277.026191275978,273.372821050904,280.90449405381,"K","t2m"
"20","2016-07-01",-68.8603991176471,-33.0589492045455,277.056888099637,273.397899167087,280.94923032013,"K","t2m"
"21","2016-07-01",-68.8566467647059,-33.0589492045455,277.087584923296,273.422977283269,280.993966586449,"K","t2m"
"22","2016-07-01",-68.8528944117647,-33.0589492045455,277.118281746955,273.448055399452,281.038702852769,"K","t2m"
"23","2016-07-01",-68.8491420588235,-33.0589492045455,277.148978570615,273.473133515635,281.083439119089,"K","t2m"
"24","2016-07-01",-68.8453897058824,-33.0589492045455,277.179675394274,273.498211631817,281.128175385408,"K","t2m"
"25","2016-07-01",-68.8416373529412,-33.0589492045455,277.210372217933,273.523289748,281.172911651728,"K","t2m"
"26","2016-07-01",-68.837885,-33.0589492045455,277.241069041593,273.548367864182,281.217647918047,"K","t2m"
"27","2016-07-01",-68.8341326470588,-33.0589492045455,277.271765865252,273.573445980365,281.262384184367,"K","t2m"
"28","2016-07-01",-68.8303802941176,-33.0589492045455,277.302462688911,273.598524096548,281.307120450686,"K","t2m"
"29","2016-07-01",-68.8266279411765,-33.0589492045455,277.33315951257,273.62360221273,281.351856717006,"K","t2m"
"30","2016-07-01",-68.8228755882353,-33.0589492045455,277.36385633623,273.648680328913,281.396592983325,"K","t2m"
"31","2016-07-01",-68.8191232352941,-33.0589492045455,277.394553159889,273.673758445096,281.441329249645,"K","t2m"
"32","2016-07-01",-68.8153708823529,-33.0589492045455,277.425249983548,273.698836561278,281.486065515964,"K","t2m"
"33","2016-07-01",-68.8116185294118,-33.0589492045455,277.455946807208,273.723914677461,281.530801782284,"K","t2m"
"34","2016-07-01",-68.8078661764706,-33.0589492045455,277.486643630867,273.748992793643,281.575538048603,"K","t2m"
"35","2016-07-01",-68.8041138235294,-33.0589492045455,277.517340454526,273.774070909826,281.620274314923,"K","t2m"
"36","2016-07-01",-68.8003614705882,-33.0589492045455,277.548037278185,273.799149026009,281.665010581242,"K","t2m"
"37","2016-07-01",-68.7966091176471,-33.0589492045455,277.578734101845,273.824227142191,281.709746847562,"K","t2m"
"38","2016-07-01",-68.7928567647059,-33.0589492045455,277.609430925504,273.849305258374,281.754483113881,"K","t2m"
"39","2016-07-01",-68.7891044117647,-33.0589492045455,277.640127749163,273.874383374556,281.799219380201,"K","t2m"
"40","2016-07-01",-68.7853520588235,-33.0589492045455,277.670824572822,273.899461490739,281.84395564652,"K","t2m"
"41","2016-07-01",-68.7815997058824,-33.0589492045455,277.701521396482,273.924539606922,281.88869191284,"K","t2m"
"42","2016-07-01",-68.7778473529412,-33.0589492045455,277.732218220141,273.949617723104,281.933428179159,"K","t2m"
"43","2016-07-01",-68.774095,-33.0589492045455,277.7629150438,273.974695839287,281.978164445479,"K","t2m"
"44","2016-07-01",-68.7703426470588,-33.0589492045455,277.79361186746,273.99977395547,282.022900711798,"K","t2m"
"45","2016-07-01",-68.7665902941176,-33.0589492045455,277.824308691119,274.024852071652,282.067636978118,"K","t2m"
"46","2016-07-01",-68.7628379411765,-33.0589492045455,277.855005514778,274.049930187835,282.112373244437,"K","t2m"
"47","2016-07-01",-68.7590855882353,-33.0589492045455,277.885702338437,274.075008304018,282.157109510757,"K","t2m"
"48","2016-07-01",-68.7553332352941,-33.0589492045455,277.916399162097,274.1000864202,282.201845777077,"K","t2m"
