"","date","x","y","mean","min","max","unidad","nombre_var"
"1","2016-07-02",-68.9316938235294,-33.0589492045455,1.39282847699348,0.698097373446961,2.1216695976634,"m s**-1","v10"
"2","2016-07-02",-68.9279414705882,-33.0589492045455,1.40303944867525,0.709391277853702,2.13148001270077,"m s**-1","v10"
"3","2016-07-02",-68.9241891176471,-33.0589492045455,1.41325042035701,0.720685182260442,2.14129042773814,"m s**-1","v10"
"4","2016-07-02",-68.9204367647059,-33.0589492045455,1.42346139203877,0.731979086667183,2.15110084277551,"m s**-1","v10"
"5","2016-07-02",-68.9166844117647,-33.0589492045455,1.43367236372053,0.743272991073924,2.16091125781288,"m s**-1","v10"
"6","2016-07-02",-68.9129320588235,-33.0589492045455,1.4438833354023,0.754566895480665,2.17072167285025,"m s**-1","v10"
"7","2016-07-02",-68.9091797058824,-33.0589492045455,1.45409430708406,0.765860799887405,2.18053208788761,"m s**-1","v10"
"8","2016-07-02",-68.9054273529412,-33.0589492045455,1.46430527876582,0.777154704294146,2.19034250292498,"m s**-1","v10"
"9","2016-07-02",-68.901675,-33.0589492045455,1.47451625044758,0.788448608700887,2.20015291796235,"m s**-1","v10"
"10","2016-07-02",-68.8979226470588,-33.0589492045455,1.48472722212934,0.799742513107628,2.20996333299972,"m s**-1","v10"
"11","2016-07-02",-68.8941702941176,-33.0589492045455,1.49493819381111,0.811036417514368,2.21977374803709,"m s**-1","v10"
"12","2016-07-02",-68.8904179411765,-33.0589492045455,1.50514916549283,0.822330321921066,2.22958416307442,"m s**-1","v10"
"13","2016-07-02",-68.8866655882353,-33.0589492045455,1.51536013717459,0.833624226327807,2.23939457811179,"m s**-1","v10"
"14","2016-07-02",-68.8829132352941,-33.0589492045455,1.52557110885635,0.844918130734548,2.24920499314916,"m s**-1","v10"
"15","2016-07-02",-68.8791608823529,-33.0589492045455,1.53578208053812,0.856212035141289,2.25901540818653,"m s**-1","v10"
"16","2016-07-02",-68.8754085294118,-33.0589492045455,1.54599305221988,0.867505939548029,2.2688258232239,"m s**-1","v10"
"17","2016-07-02",-68.8716561764706,-33.0589492045455,1.55620402390164,0.87879984395477,2.27863623826126,"m s**-1","v10"
"18","2016-07-02",-68.8679038235294,-33.0589492045455,1.5664149955834,0.890093748361511,2.28844665329863,"m s**-1","v10"
"19","2016-07-02",-68.8641514705882,-33.0589492045455,1.57662596726516,0.901387652768251,2.298257068336,"m s**-1","v10"
"20","2016-07-02",-68.8603991176471,-33.0589492045455,1.58683693894693,0.912681557174992,2.30806748337337,"m s**-1","v10"
"21","2016-07-02",-68.8566467647059,-33.0589492045455,1.59704791062869,0.923975461581733,2.31787789841074,"m s**-1","v10"
"22","2016-07-02",-68.8528944117647,-33.0589492045455,1.60725888231045,0.935269365988474,2.32768831344811,"m s**-1","v10"
"23","2016-07-02",-68.8491420588235,-33.0589492045455,1.61746985399221,0.946563270395214,2.33749872848548,"m s**-1","v10"
"24","2016-07-02",-68.8453897058824,-33.0589492045455,1.62768082567397,0.957857174801955,2.34730914352285,"m s**-1","v10"
"25","2016-07-02",-68.8416373529412,-33.0589492045455,1.63789179735574,0.969151079208696,2.35711955856021,"m s**-1","v10"
"26","2016-07-02",-68.837885,-33.0589492045455,1.6481027690375,0.980444983615437,2.36692997359758,"m s**-1","v10"
"27","2016-07-02",-68.8341326470588,-33.0589492045455,1.65831374071926,0.991738888022177,2.37674038863495,"m s**-1","v10"
"28","2016-07-02",-68.8303802941176,-33.0589492045455,1.66852471240102,1.00303279242892,2.38655080367232,"m s**-1","v10"
"29","2016-07-02",-68.8266279411765,-33.0589492045455,1.67873568408278,1.01432669683566,2.39636121870969,"m s**-1","v10"
"30","2016-07-02",-68.8228755882353,-33.0589492045455,1.68894665576455,1.0256206012424,2.40617163374706,"m s**-1","v10"
"31","2016-07-02",-68.8191232352941,-33.0589492045455,1.69915762744631,1.03691450564914,2.41598204878443,"m s**-1","v10"
"32","2016-07-02",-68.8153708823529,-33.0589492045455,1.70936859912807,1.04820841005588,2.4257924638218,"m s**-1","v10"
"33","2016-07-02",-68.8116185294118,-33.0589492045455,1.71957957080983,1.05950231446262,2.43560287885916,"m s**-1","v10"
"34","2016-07-02",-68.8078661764706,-33.0589492045455,1.7297905424916,1.07079621886936,2.44541329389653,"m s**-1","v10"
"35","2016-07-02",-68.8041138235294,-33.0589492045455,1.74000151417332,1.08209012327606,2.45522370893386,"m s**-1","v10"
"36","2016-07-02",-68.8003614705882,-33.0589492045455,1.75021248585508,1.0933840276828,2.46503412397123,"m s**-1","v10"
"37","2016-07-02",-68.7966091176471,-33.0589492045455,1.76042345753684,1.10467793208954,2.4748445390086,"m s**-1","v10"
"38","2016-07-02",-68.7928567647059,-33.0589492045455,1.77063442921861,1.11597183649628,2.48465495404597,"m s**-1","v10"
"39","2016-07-02",-68.7891044117647,-33.0589492045455,1.78084540090037,1.12726574090302,2.49446536908334,"m s**-1","v10"
"40","2016-07-02",-68.7853520588235,-33.0589492045455,1.79105637258213,1.13855964530976,2.50427578412071,"m s**-1","v10"
"41","2016-07-02",-68.7815997058824,-33.0589492045455,1.80126734426389,1.1498535497165,2.51408619915808,"m s**-1","v10"
"42","2016-07-02",-68.7778473529412,-33.0589492045455,1.81147831594565,1.16114745412325,2.52389661419545,"m s**-1","v10"
"43","2016-07-02",-68.774095,-33.0589492045455,1.82168928762742,1.17244135852999,2.53370702923281,"m s**-1","v10"
"44","2016-07-02",-68.7703426470588,-33.0589492045455,1.83190025930918,1.18373526293673,2.54351744427018,"m s**-1","v10"
